Day,Ad Creative Name,Spend,Impressions,CPM,Clicks,CTR,CPC,Shares,Comment,Post Reaction,Video Views
10/14/2021,The bottle patch is ready for harvest! 😋 Which flavor are you pickin’? 🍺 #chooseglass 2021-10-05-6dd08cbf7038831fdff6cdf951bd2688,0.08,14,5.71,0,0,0,0,0,0,0
10/14/2021,The bottle patch is ready for harvest! 😋 Which flavor are you pickin’? 🍺 #chooseglass 2021-10-05-82c881ae06e9aacb10eeca2294b5895b,0.04,8,5,0,0,0,0,0,0,0
10/14/2021,Want to take your alcohol delivery up a notch? Choosing glass is just a tap away! ☝️ #chooseglass 2021-10-05-2762b8e1a0765d9fb18b1a6b308bc53f,357.09,48094,7.42,191,0,0,0,0,12,16298
10/14/2021,Want to take your alcohol delivery up a notch? Choosing glass is just a tap away! ☝️ #chooseglass 2021-10-05-2f7b7b0d9ab62ee13d0b6e774bfe0600,1581.77,201893,7.83,1132,0,0,0,2,35,66349
10/14/2021,What’re you drinking this season? 👇 🍂 🍺  Would you buy your unique bottled beverage?! #chooseglass 2021-10-05-0c701d67db8fa6589d7a92702f919a84,20.82,3849,5.41,6,0,0,5,13,451,0
10/14/2021,What’re you drinking this season? 👇 🍂 🍺  Would you buy your unique bottled beverage?! #chooseglass 2021-10-05-72c9c004dd566241d43bf96078151403,0.38,67,5.67,1,0,0,0,0,4,0
10/14/2021,What’re you drinking this season? 👇 🍂 🍺  Would you buy your unique bottled beverage?! #chooseglass 2021-10-05-dcce1b1f1df4b9e1fc326a00e694a2c0,3.25,551,5.9,5,0,0,1,2,68,0
10/14/2021,What’re you drinking this season? 👇 🍂 🍺  Would you buy your unique bottled beverage?! #chooseglass 2021-10-05-eb60a8f419bc66ae38e1838987a96f08,23.97,4321,5.55,6,0,0,2,7,524,0
10/15/2021,🗣️Stop consuming microplastics! 🗣️When you #chooseglass you’re choosing a healthier option for both 2021-10-05-485a047663a6d2b4f8946b1d97ef6524,653.43,77694,8.41,856,0,0,20,9,9147,0
10/15/2021,🗣️Stop consuming microplastics! 🗣️When you #chooseglass you’re choosing a healthier option for both 2021-10-05-754550e45efac038641114d81fefd4b7,76.34,13234,5.77,533,0.0001,76.34,3,8,1227,0
10/15/2021,🗣️Stop consuming microplastics! 🗣️When you #chooseglass you’re choosing a healthier option for both 2021-10-05-f8b59d29f92e1d40057ed8c40df48ae7,28.9,4740,6.1,67,0,0,2,0,549,0
10/15/2021,🗣️Stop consuming microplastics! 🗣️When you #chooseglass you’re choosing a healthier option for both 2021-10-15-8e1e139cc6ae0d43f272593ca09a014d,10.51,5554,1.89,8,0,0,0,0,1,0
10/15/2021,🗣️Stop consuming microplastics! 🗣️When you #chooseglass you’re choosing a healthier option for both 2021-10-15-9675c084636dc4c6fc6703c634c548cc,360.47,146750,2.46,492,0,0,3,0,23,0
10/15/2021,Ad from a Page post 2021-10-05-3c52398f74b6334ea29d845de6eb8cd4,5.2,3761,1.38,0,0,0,0,0,0,90
10/15/2021,Ad from a Page post 2021-10-05-5a73170e55db610088e3be2e7c3af369,5.07,3011,1.68,0,0,0,0,0,0,76
10/15/2021,Ad from a Page post 2021-10-05-e1c935908a5e92cd75de688617058df7,5.2,3532,1.47,0,0,0,0,0,0,97
10/15/2021,Ad from a Page post 2021-10-05-ea81eea812072cf01162eec82a9f6018,5.18,3752,1.38,1,0,0,0,0,0,98
10/15/2021,"Ah, the sweet sound of summer. Who’s ready to pop open a bottle with their BBQ? 🍻 🌭 🍔 😋 ☀️#choosegl 2021-06-21-99bb930f3af29ca5e54ec43cbd028476",460.45,167664,2.75,185,0,0,0,0,9,16062
10/15/2021,Certified Bottle Buyer- Serial Label Ripper #chooseglass #rage #rip #gameday #football 2021-10-05-2a262effd0a5f1b451dad3c377549eb5,5.33,2474,2.15,1,0,0,0,0,3,841
10/15/2021,Certified Bottle Buyer- Serial Label Ripper #chooseglass #rage #rip #gameday #football 2021-10-05-6863979dab395dd2990e3194cbd733a2,5.36,2903,1.85,0,0,0,0,0,5,925
10/15/2021,Close the door on plastic takeout containers - drinks belong in Drinktainers™. Give your customers  2021-12-03-21acb19bbb85ce8534b2bf18f8889c23,17.1,2948,5.8,30,0.002,2.85,0,0,1,984
10/15/2021,Coach put me in last second so I stocked up on my favorite bottled beverage right before the game 🏈 2021-10-08-60537b56f3c85946c9194b10313821ce,15.21,7066,2.15,1,0,0,1,0,17,3480
10/15/2021,Coach put me in last second so I stocked up on my favorite bottled beverage right before the game 🏈 2021-10-08-7bfad74473773a3409f1f7b428ec88c5,15.14,5543,2.73,1,0,0,0,0,9,3164
10/15/2021,Coach put me in last second so I stocked up on my favorite bottled beverage right before the game 🏈 2021-10-08-d4d911d6c804fea13d22253d4e677ca6,14.88,7165,2.08,1,0,0,0,0,13,3312
10/15/2021,Coffee and cream captures a beautiful swirl of color. We #chooseglass to appreciate its beauty in t 2021-09-27-0b82b17934fe766600e6f1921c1612da,44.19,5282,8.37,23,0,0,0,0,605,0
10/15/2021,Coffee and cream captures a beautiful swirl of color. We #chooseglass to appreciate its beauty in t 2021-09-27-f1462e24aa596ae16bcf905cc1b859aa,13.64,1546,8.82,4,0,0,0,0,213,0
10/15/2021,Don’t forget to harvest your favorite fall-flavored glass bottled beverages this season! 🎃🍺 #choose 2021-10-05-4d26b24779fedef1e10ebd81f2c1d63b,5.41,2569,2.11,2,0,0,0,0,7,1788
10/15/2021,Don’t forget to harvest your favorite fall-flavored glass bottled beverages this season! 🎃🍺 #choose 2021-10-05-b093e012d74861c9aac51e8c5088da50,5.46,3055,1.79,0,0,0,0,0,5,1841
10/15/2021,Don’t forget to harvest your favorite fall-flavored glass bottled beverages this season! 🎃🍺 #choose 2021-10-05-dff0f9ef719d2152e76483e25e7f3f7b,5.38,2992,1.8,0,0,0,0,0,12,1919
10/15/2021,Glass bottles are worth the switch. 🌎 #chooseglass 2021-07-08-3dd0f29d1d8577c849e8149180a38691,552.04,189403,2.91,500,0,552.04,8,7,225,0
10/15/2021,Glass bottles take alcohol delivery to the next level. #chooseglass #whyamilikethis #friendship #de 2021-10-05-dcb00a4c8b59c37878e039415c701e3a,5.31,2891,1.84,1,0,0,0,0,13,1643
10/15/2021,"If you could improve recycling in your community, what change would you wish to see? #Glass4Good #s 2021-09-21-cb3239dcc3f4e34728051efd087774d4",0,5,0,0,0,0,0,0,0,0
10/15/2021,"If you love the aesthetic and sustainable practice of choosing glass, you may be “that glass person 2021-09-21-04bb7f08f7565061ddec98aad1849e65",1.92,221,8.69,0,0,0,0,0,28,0
10/15/2021,"If you love the aesthetic and sustainable practice of choosing glass, you may be “that glass person 2021-09-21-e4aa23a405f5caa8ea13b331daedf866",0.08,12,6.67,0,0,0,0,0,0,0
10/15/2021,Let us know which fall flavor bottled beers you’re pickin’ n’ sippin’ on this season! 👇🍂🎃🍺 #chooseg 2021-10-08-1fa3a5b0c1b3fa9bbe50de20bc52ff66,0.01,1,10,0,0,0,0,0,0,0
10/15/2021,Let us know which fall flavor bottled beers you’re pickin’ n’ sippin’ on this season! 👇🍂🎃🍺 #chooseg 2021-10-08-ab337008267217167accdc7e00c296b4,0.12,14,8.57,0,0,0,0,0,0,0
10/15/2021,Let us know which fall flavor bottled beers you’re pickin’ n’ sippin’ on this season! 👇🍂🎃🍺 #chooseg 2021-10-08-c8344b21fd66d5ae60f5c0f7b357db50,0.12,19,6.32,0,0,0,0,0,0,0
10/15/2021,Let us know which fall flavor bottled beers you’re pickin’ n’ sippin’ on this season! 👇🍂🎃🍺 #chooseg 2021-10-08-d3a7363139f677484ce221f09f759d8a,0.04,6,6.67,0,0,0,0,0,0,0
10/15/2021,No matter how big or how small the community – together is how we create a more sustainable planet. 2021-09-21-ae9e262bc0941378b3bdd2a8ed2b2528,0.65,105,6.19,0,0,0,0,0,0,36
10/15/2021,No matter how big or how small the community – together is how we create a more sustainable planet. 2021-09-21-e4202f4a859a8cd4f615e72dec2b9a41,0,2,0,0,0,0,0,0,0,1
10/15/2021,No matter how big or how small the community – together is how we create a more sustainable planet. 2021-09-21-e52c6a30c7e621c71e2665acce213b58,48.04,5899,8.14,40,0,0,0,1,6,2056
10/15/2021,One thing’s for sure: both taste best in glass. #chooseglass #fallbeers 2021-09-13-7db3144d776eef3878b47b5f67e32d7b,0,1,0,0,0,0,0,0,0,0
10/15/2021,One thing’s for sure: both taste best in glass. #chooseglass #fallbeers 2021-09-22-fab52674714004fbbf33da8e49101822,254.49,14539,17.5,205,0,0,2,23,1057,0
10/15/2021,Scratch all the complicated packaging options. You can be confident knowing glass is made from just 2021-05-12-30912cdc89d679ab99bb3f3af3cee1a1,253.37,88303,2.87,57,0,0,0,0,18,5877
10/15/2021,Tell me you’re “that glass person” without telling me you’re “that glass person”… we’ll go first. 😳 2021-09-27-c8e118bee6250753a2b7ef2d29cb38de,0.78,129,6.05,1,0,0,0,0,15,0
10/15/2021,Tell me you’re “that glass person” without telling me you’re “that glass person”… we’ll go first. 😳 2021-09-27-caad280a5a5c1051ca805a0720113dba,2.64,347,7.61,4,0,0,0,0,40,0
10/15/2021,The bottle patch is ready for harvest! 😋 Which flavor are you pickin’? 🍺 #chooseglass 2021-10-05-1738f85a3d7df3d97f099952abe1a4e7,0.25,43,5.81,0,0,0,0,0,2,0
10/15/2021,The bottle patch is ready for harvest! 😋 Which flavor are you pickin’? 🍺 #chooseglass 2021-10-05-6dd08cbf7038831fdff6cdf951bd2688,0.21,29,7.24,1,0,0,0,0,4,0
10/15/2021,The bottle patch is ready for harvest! 😋 Which flavor are you pickin’? 🍺 #chooseglass 2021-10-05-82c881ae06e9aacb10eeca2294b5895b,0.06,8,7.5,0,0,0,0,0,0,0
10/15/2021,Want to take your alcohol delivery up a notch? Choosing glass is just a tap away! ☝️ #chooseglass 2021-10-05-2762b8e1a0765d9fb18b1a6b308bc53f,216.13,27746,7.79,99,0,0,0,0,9,9219
10/15/2021,Want to take your alcohol delivery up a notch? Choosing glass is just a tap away! ☝️ #chooseglass 2021-10-05-2f7b7b0d9ab62ee13d0b6e774bfe0600,895.35,106310,8.42,507,0,447.68,0,0,7,35126
10/15/2021,Want to take your alcohol delivery up a notch? Choosing glass is just a tap away! ☝️ #chooseglass 2021-10-15-19b1aff1e4993feb6284afa197651b0c,10.67,5408,1.97,4,0,0,0,0,1,154
10/15/2021,Want to take your alcohol delivery up a notch? Choosing glass is just a tap away! ☝️ #chooseglass 2021-10-15-f8c3dfc17737fe98f714e89e6905ad5b,325.18,125906,2.58,96,0,162.59,0,0,3,4403
10/15/2021,What’re you drinking this season? 👇 🍂 🍺  Would you buy your unique bottled beverage?! #chooseglass 2021-10-05-0c701d67db8fa6589d7a92702f919a84,7.75,1561,4.96,0,0,0,2,3,175,0
10/15/2021,What’re you drinking this season? 👇 🍂 🍺  Would you buy your unique bottled beverage?! #chooseglass 2021-10-05-72c9c004dd566241d43bf96078151403,1.51,206,7.33,2,0,0,0,1,21,0
10/15/2021,What’re you drinking this season? 👇 🍂 🍺  Would you buy your unique bottled beverage?! #chooseglass 2021-10-05-dcce1b1f1df4b9e1fc326a00e694a2c0,29.35,4097,7.16,24,0,0,4,10,441,0
10/15/2021,What’re you drinking this season? 👇 🍂 🍺  Would you buy your unique bottled beverage?! #chooseglass 2021-10-05-eb60a8f419bc66ae38e1838987a96f08,109.3,16188,6.75,20,0,0,7,22,1692,0
10/15/2021,What’re you drinking this season? 👇 🍂 🍺  Would you buy your unique bottled beverage?! #chooseglass 2021-10-15-9d2271ef08ff71ac2d146e47188cb79d,312.1,128161,2.44,96,0,0,5,5,65,0
10/16/2021,🗣️Stop consuming microplastics! 🗣️When you #chooseglass you’re choosing a healthier option for both 2021-10-05-485a047663a6d2b4f8946b1d97ef6524,1844.24,209552,8.8,2408,0,1844.24,57,46,26855,0
10/16/2021,🗣️Stop consuming microplastics! 🗣️When you #chooseglass you’re choosing a healthier option for both 2021-10-15-8e1e139cc6ae0d43f272593ca09a014d,33.23,18838,1.76,46,0,0,0,0,5,0
10/16/2021,🗣️Stop consuming microplastics! 🗣️When you #chooseglass you’re choosing a healthier option for both 2021-10-15-9675c084636dc4c6fc6703c634c548cc,853.58,340048,2.51,1743,0,853.58,5,5,77,0
10/16/2021,Ad from a Page post 2021-10-05-3c52398f74b6334ea29d845de6eb8cd4,5.53,3825,1.45,1,0,0,0,0,0,88
10/16/2021,Ad from a Page post 2021-10-05-5a73170e55db610088e3be2e7c3af369,5.5,3154,1.74,0,0,0,0,0,0,78
10/16/2021,Ad from a Page post 2021-10-05-e1c935908a5e92cd75de688617058df7,5.48,3559,1.54,0,0,0,0,0,0,83
10/16/2021,Ad from a Page post 2021-10-05-ea81eea812072cf01162eec82a9f6018,5.55,3692,1.5,2,0,0,0,0,0,85
10/16/2021,"Ah, the sweet sound of summer. Who’s ready to pop open a bottle with their BBQ? 🍻 🌭 🍔 😋 ☀️#choosegl 2021-06-21-99bb930f3af29ca5e54ec43cbd028476",338.5,128691,2.63,168,0,0,0,0,8,12959
10/16/2021,Certified Bottle Buyer- Serial Label Ripper #chooseglass #rage #rip #gameday #football 2021-10-05-2a262effd0a5f1b451dad3c377549eb5,5.3,3065,1.73,3,0,0,1,0,7,1173
10/16/2021,Certified Bottle Buyer- Serial Label Ripper #chooseglass #rage #rip #gameday #football 2021-10-05-6863979dab395dd2990e3194cbd733a2,5.34,3477,1.54,1,0,0,0,0,15,1098
10/16/2021,Close the door on plastic takeout containers - drinks belong in Drinktainers™. Give your customers  2021-12-03-21acb19bbb85ce8534b2bf18f8889c23,20.31,3536,5.74,36,0.0014,4.06,0,0,0,1128
10/16/2021,Coach put me in last second so I stocked up on my favorite bottled beverage right before the game 🏈 2021-10-08-60537b56f3c85946c9194b10313821ce,15.14,9015,1.68,1,0,0,0,1,21,4588
10/16/2021,Coach put me in last second so I stocked up on my favorite bottled beverage right before the game 🏈 2021-10-08-7bfad74473773a3409f1f7b428ec88c5,15.05,7251,2.08,3,0,0,0,0,14,4043
10/16/2021,Coach put me in last second so I stocked up on my favorite bottled beverage right before the game 🏈 2021-10-08-d4d911d6c804fea13d22253d4e677ca6,15.05,9162,1.64,2,0,0,0,0,14,4572
10/16/2021,Coffee and cream captures a beautiful swirl of color. We #chooseglass to appreciate its beauty in t 2021-09-27-0b82b17934fe766600e6f1921c1612da,27.06,2511,10.78,10,0,0,2,0,358,0
10/16/2021,Coffee and cream captures a beautiful swirl of color. We #chooseglass to appreciate its beauty in t 2021-09-27-f1462e24aa596ae16bcf905cc1b859aa,55.57,5603,9.92,29,0,0,2,0,782,0
10/16/2021,Don’t forget to harvest your favorite fall-flavored glass bottled beverages this season! 🎃🍺 #choose 2021-10-05-4d26b24779fedef1e10ebd81f2c1d63b,5.29,3302,1.6,2,0,0,1,0,8,2384
10/16/2021,Don’t forget to harvest your favorite fall-flavored glass bottled beverages this season! 🎃🍺 #choose 2021-10-05-b093e012d74861c9aac51e8c5088da50,5.24,3768,1.39,1,0,0,0,0,9,2309
10/16/2021,Don’t forget to harvest your favorite fall-flavored glass bottled beverages this season! 🎃🍺 #choose 2021-10-05-dff0f9ef719d2152e76483e25e7f3f7b,5.34,3798,1.41,2,0,0,0,0,20,2542
10/16/2021,Glass bottles are worth the switch. 🌎 #chooseglass 2021-07-08-3dd0f29d1d8577c849e8149180a38691,585.01,203915,2.87,504,0,0,5,7,258,0
10/16/2021,Glass bottles take alcohol delivery to the next level. #chooseglass #whyamilikethis #friendship #de 2021-10-05-dcb00a4c8b59c37878e039415c701e3a,5.24,3468,1.51,0,0,0,1,0,13,1992
10/16/2021,Glass packaging made from all-natural ingredients goes hand-in-hand with a sustainable future for y 2021-09-27-2fded8b596a0ecc981ee0f1a59196d11,0.01,1,10,0,0,0,0,0,0,0
10/16/2021,Glass packaging made from all-natural ingredients goes hand-in-hand with a sustainable future for y 2021-09-27-a4adb50f62523c4c3fe1359425c824cc,0.02,2,10,0,0,0,0,0,0,0
10/16/2021,"If you could improve recycling in your community, what change would you wish to see? #Glass4Good #s 2021-09-21-cb3239dcc3f4e34728051efd087774d4",0.02,2,10,0,0,0,0,0,0,0
10/16/2021,"If you love the aesthetic and sustainable practice of choosing glass, you may be “that glass person 2021-09-21-04bb7f08f7565061ddec98aad1849e65",9.08,945,9.61,3,0,0,1,0,131,0
10/16/2021,"If you love the aesthetic and sustainable practice of choosing glass, you may be “that glass person 2021-09-21-e4aa23a405f5caa8ea13b331daedf866",0.23,23,10,0,0,0,0,0,2,0
10/16/2021,Let us know which fall flavor bottled beers you’re pickin’ n’ sippin’ on this season! 👇🍂🎃🍺 #chooseg 2021-10-08-1fa3a5b0c1b3fa9bbe50de20bc52ff66,0.03,4,7.5,0,0,0,0,0,0,0
10/16/2021,Let us know which fall flavor bottled beers you’re pickin’ n’ sippin’ on this season! 👇🍂🎃🍺 #chooseg 2021-10-08-ab337008267217167accdc7e00c296b4,0.12,18,6.67,4,0,0,0,1,2,0
10/16/2021,Let us know which fall flavor bottled beers you’re pickin’ n’ sippin’ on this season! 👇🍂🎃🍺 #chooseg 2021-10-08-c8344b21fd66d5ae60f5c0f7b357db50,0.07,15,4.67,1,0,0,0,0,1,0
10/16/2021,Let us know which fall flavor bottled beers you’re pickin’ n’ sippin’ on this season! 👇🍂🎃🍺 #chooseg 2021-10-08-d3a7363139f677484ce221f09f759d8a,0,1,0,0,0,0,0,0,0,0
10/16/2021,No matter how big or how small the community – together is how we create a more sustainable planet. 2021-09-21-ae9e262bc0941378b3bdd2a8ed2b2528,0.38,71,5.35,1,0,0,0,0,0,18
10/16/2021,No matter how big or how small the community – together is how we create a more sustainable planet. 2021-09-21-e52c6a30c7e621c71e2665acce213b58,179.19,21730,8.25,131,0,0,0,1,13,7502
10/16/2021,One thing’s for sure: both taste best in glass. #chooseglass #fallbeers 2021-09-13-7db3144d776eef3878b47b5f67e32d7b,0.03,3,10,1,0,0,0,0,1,0
10/16/2021,One thing’s for sure: both taste best in glass. #chooseglass #fallbeers 2021-09-22-fab52674714004fbbf33da8e49101822,265.69,13004,20.43,61,0,0,0,17,1447,0
10/16/2021,Scratch all the complicated packaging options. You can be confident knowing glass is made from just 2021-05-12-30912cdc89d679ab99bb3f3af3cee1a1,264.89,94666,2.8,67,0,0,0,0,16,6874
10/16/2021,Tell me you’re “that glass person” without telling me you’re “that glass person”… we’ll go first. 😳 2021-09-27-c8e118bee6250753a2b7ef2d29cb38de,7.13,841,8.48,0,0,0,0,0,96,0
10/16/2021,Tell me you’re “that glass person” without telling me you’re “that glass person”… we’ll go first. 😳 2021-09-27-caad280a5a5c1051ca805a0720113dba,27.06,3432,7.88,40,0,0,0,0,415,0
10/16/2021,The bottle patch is ready for harvest! 😋 Which flavor are you pickin’? 🍺 #chooseglass 2021-10-05-1738f85a3d7df3d97f099952abe1a4e7,0.51,62,8.23,0,0,0,0,0,7,0
10/16/2021,The bottle patch is ready for harvest! 😋 Which flavor are you pickin’? 🍺 #chooseglass 2021-10-05-6dd08cbf7038831fdff6cdf951bd2688,0.78,70,11.14,7,0,0,0,0,10,0
10/16/2021,The bottle patch is ready for harvest! 😋 Which flavor are you pickin’? 🍺 #chooseglass 2021-10-05-82c881ae06e9aacb10eeca2294b5895b,0.05,4,12.5,1,0,0,0,0,1,0
10/16/2021,Want to take your alcohol delivery up a notch? Choosing glass is just a tap away! ☝️ #chooseglass 2021-10-15-19b1aff1e4993feb6284afa197651b0c,33.11,17777,1.86,8,0,0,0,0,1,479
10/16/2021,Want to take your alcohol delivery up a notch? Choosing glass is just a tap away! ☝️ #chooseglass 2021-10-15-f8c3dfc17737fe98f714e89e6905ad5b,707.15,270139,2.62,189,0,0,0,0,14,10083
10/16/2021,"We track our steps and exercise, why aren’t we tracking our packaging? The clean, healthy option is 2021-08-31-6f3047c4f952b99ca0974e2b32e80de1",0.01,1,10,0,0,0,0,0,1,0
10/16/2021,What’re you drinking this season? 👇 🍂 🍺  Would you buy your unique bottled beverage?! #chooseglass 2021-10-05-72c9c004dd566241d43bf96078151403,6.5,829,7.84,1,0,0,0,0,83,0
10/16/2021,What’re you drinking this season? 👇 🍂 🍺  Would you buy your unique bottled beverage?! #chooseglass 2021-10-05-dcce1b1f1df4b9e1fc326a00e694a2c0,17.31,2218,7.8,5,0,0,0,2,237,0
10/16/2021,What’re you drinking this season? 👇 🍂 🍺  Would you buy your unique bottled beverage?! #chooseglass 2021-10-05-eb60a8f419bc66ae38e1838987a96f08,161.61,21992,7.35,34,0,0,11,29,2355,0
10/16/2021,What’re you drinking this season? 👇 🍂 🍺  Would you buy your unique bottled beverage?! #chooseglass 2021-10-15-9d2271ef08ff71ac2d146e47188cb79d,795.53,321626,2.47,263,0,795.53,7,12,166,0
